Call;QTH;Year;Category;Score;QSOs;WPX;160M;80M;40M;20M;15M;10M;Hours;Club
K4ORD;W4;2020;SINGLE-OP LOW ALL;507375;589;375;0;17;264;214;66;28;17.1;POTOMAC VALLEY RADIO CLUB
AC8Y;W4;2020;SINGLE-OP HIGH ALL (C);507157;632;371;1;40;217;229;67;78;16.4;POTOMAC VALLEY RADIO CLUB
TO1A;FY;2020;ASSISTED LOW 10M;506850;526;327;0;0;0;0;0;526;17.4;CLIPPERTON DX CLUB
EA8BQM;EA8;2020;SINGLE-OP LOW ALL;506217;476;321;0;36;48;150;130;112;36.0;URE
VR2XAN;VR;2020;SINGLE-OP HIGH ALL;505659;611;363;0;0;72;251;272;16;17.5;NO CLUB
K5VIP;W4;2020;ASSISTED HIGH ALL;505496;498;358;0;5;133;272;87;1;24.7;POTOMAC VALLEY RADIO CLUB
US1PM;UR;2020;SINGLE-OP LOW 20M;504748;696;514;0;0;0;696;0;0;34.0;VOLYN CONTEST GROUP
AC9S;W9;2020;ASSISTED HIGH ALL;504528;733;368;4;27;193;339;142;28;27.9;SOCIETY OF MIDWEST CONTESTERS
K3ZU;W3;2020;ASSISTED HIGH ALL;503334;354;351;0;0;235;74;35;10;9.2;POTOMAC VALLEY RADIO CLUB
UT3N;UR;2020;ASSISTED HIGH 40M (T);501808;584;397;0;0;584;0;0;0;25.4;UKRAINIAN CONTEST CLUB
SV9DJO;SV9;2020;ASSISTED HIGH 10M (T);501123;995;487;0;0;0;0;0;995;20.6;RADIO AMATEUR SOCIETY OF CRETE
YU5T;YT;2020;SINGLE-OP LOW 80M;501032;617;389;0;617;0;0;0;0;24.2;CONTEST CLUB SERBIA
PR7AB;PY;2020;SINGLE-OP HIGH 40M (C);499820;378;268;0;0;378;0;0;0;13.2;GUARA DX GROUP
DL7YS;DL;2020;ASSISTED LOW ALL;498182;725;446;36;102;155;168;112;152;25.2;SPANDAU DXERS
DM7CW;DL;2020;ASSISTED HIGH 80M;497675;595;425;0;595;0;0;0;0;13.6;NO CLUB
RG0A;UA0;2020;ASSISTED LOW 20M;496128;500;408;0;0;0;500;0;0;21.3;CENTRAL SIBERIA DX CLUB
UC0B;UA0;2021;MULTI-OP DISTRIBUTED;35176680;7146;1485;95;549;1587;2696;1616;603;48.0;CENTRAL SIBERIA DX CLUB
LZ9W;LZ;2021;MULTI-MULTI;30860620;8930;1609;462;1082;2142;2812;1614;818;48.0;LZ CONTEST TEAM
YT5A;YT;2021;MULTI-MULTI;30660815;8520;1627;498;1049;2104;2936;1283;650;48.0;CONTEST CLUB SERBIA
WW1X;W1;2021;MULTI-OP DISTRIBUTED;30311008;7767;1487;184;722;1768;2907;1580;606;48.0;REMOTE HAM RADIO DX ASSOCIATION
OM7M;OM;2021;MULTI-TWO;27181924;6884;1582;99;789;1825;2672;1070;429;48.0;LOW BANDS CONTEST CLUB
OL4A;OK;2021;MULTI-MULTI;24554400;7026;1560;461;920;1811;2282;971;581;48.0;NO CLUB
LN8W;LA;2021;MULTI-MULTI;24512415;7186;1535;362;903;1878;2419;1130;494;47.9;LA CONTEST CLUB
PT5T;PY;2021;MULTI-OP DISTRIBUTED;23236390;4881;1321;6;277;1334;1214;1464;586;48.0;ARAUCARIA DX GROUP
OL3Z;OK;2021;MULTI-TWO;22302826;6114;1534;98;716;1604;2367;944;385;48.0;BAVARIAN CONTEST CLUB
CR3DX;CT3;2021;SINGLE-OP HIGH ALL;21569807;4439;1277;23;240;1204;1576;1141;255;36.0;NO CLUB
ES9C;ES;2021;MULTI-SINGLE HIGH;21147547;5935;1579;81;354;1512;2777;1021;190;48.0;BALTIC CONTEST CLUB
UA4M;UA4;2021;MULTI-TWO;20901622;6914;1526;135;642;1475;2904;1264;494;48.0;RUSSIAN CONTEST CLUB
HG7T;HA;2021;MULTI-TWO;20699970;5694;1506;103;717;1753;2091;778;252;48.0;HA-DX-CLUB
RL3A;UA3;2021;MULTI-SINGLE HIGH;20359070;5770;1577;61;374;1538;2661;858;278;48.0;RUSSIAN CONTEST CLUB
OP0HQ;ON;2021;MULTI-OP DISTRIBUTED;19476864;5909;1408;371;1001;1578;1792;724;443;48.0;CONTEST CLUB BELGIUM
DM6V;DL;2021;MULTI-TWO;18400732;5180;1462;66;458;1392;2108;868;288;46.5;RHEIN RUHR DX ASSOCIATION
P3X;5B;2021;SINGLE-OP HIGH ALL;18357884;4286;1193;2;337;781;1770;865;531;34.9;UKRAINIAN CONTEST CLUB
9A7A;9A;2021;MULTI-SINGLE HIGH;17211152;4712;1514;22;318;1347;2074;831;120;48.0;CROATIAN CONTEST CLUB
LZ5R;LZ;2021;SINGLE-OP HIGH ALL;17114566;4728;1489;8;364;1407;1986;642;321;35.8;MILARA CONTEST CLUB
IO1T;I;2021;MULTI-TWO;17039568;4995;1456;0;441;1730;1889;705;230;45.4;ITALIAN CONTEST CLUB
NI4W;W4;2021;MULTI-TWO;16972659;5099;1329;1;379;1504;1897;1009;309;48.0;FLORIDA CONTEST GROUP
ND7K;W7;2021;MULTI-MULTI;16947487;5666;1349;81;457;1419;2481;1043;185;48.0;SPLIT 8/10 ARIZONA OUTLAWS CONTEST CLUB, 1/10 YANKEE CLIPPER CONTEST CLUB, 1/10 NORTHERN CALIFORNIA CONTEST CLUB
RU1A;UA1;2021;MULTI-SINGLE HIGH;16731396;5349;1452;87;507;1383;2245;890;237;48.0;RUSSIAN CONTEST CLUB
KP2M;KP2;2021;SINGLE-OP HIGH ALL (C);16728384;4127;1154;0;66;1626;1223;1039;173;35.9;POTOMAC VALLEY RADIO CLUB
LY73BB;LY;2021;MULTI-OP DISTRIBUTED;16334400;5625;1328;471;757;1742;1455;819;381;48.0;KAUNAS UNIVERSITY OF TECHNOLOGY RADIO CLUB
HG6N;HA;2021;MULTI-SINGLE HIGH;14928375;4648;1375;59;616;1372;1760;679;162;48.0;NO CLUB
LY4A;LY;2021;MULTI-TWO;14391244;4646;1379;154;524;1233;1944;624;167;48.0;BALTIC CONTEST CLUB
ED8W;EA8;2021;SINGLE-OP HIGH ALL;14063840;3180;1120;16;205;918;1236;718;87;35.7;EA CONTEST CLUB
VC2W;VE2;2021;SINGLE-OP HIGH ALL;14040810;3438;1197;0;177;1229;1752;220;60;35.9;CONTEST GROUP DU QUEBEC
KL7RA;KL;2021;MULTI-TWO;14039808;3783;1212;0;13;906;2422;418;24;48.0;NORTH POLE CONTEST GROUP
HG8A;HA;2021;MULTI-SINGLE HIGH;13926528;4026;1408;90;280;1324;1690;381;261;48.0;HA-DX-CLUB
P44W;P4;2021;SINGLE-OP HIGH ALL;13881696;3181;1104;0;121;1140;762;991;167;35.9;FRANKFORD RADIO CLUB
KH6LC;KH6;2021;MULTI-TWO;13700517;3649;1077;0;11;770;1706;1103;59;46.9;NO CLUB
RA5G;UA3;2021;MULTI-TWO;13637568;5389;1344;138;578;1190;2167;936;380;48.0;RUSSIAN CONTEST CLUB
AA3B;W3;2021;SINGLE-OP HIGH ALL;13487552;3947;1247;3;331;1062;1692;722;137;35.9;FRANKFORD RADIO CLUB
OK5Z;OK;2021;MULTI-SINGLE HIGH;13418990;3693;1417;37;278;1120;1797;424;37;48.0;MORAVIAN CONTEST GROUP
SP8R;SP;2021;MULTI-SINGLE HIGH;12843035;3927;1409;48;411;1091;1856;458;63;48.0;NO CLUB
EF8R;EA8;2021;SINGLE-OP HIGH ALL (T);12474319;3300;1079;0;119;618;1260;976;327;35.9;EA CONTEST CLUB
S53MM;S5;2021;SINGLE-OP HIGH ALL;12323844;3452;1326;6;210;1300;1510;345;81;35.9;BELOKRANJEC CONTEST CLUB
4X6FR;4X;2021;SINGLE-OP HIGH ALL;12300720;3182;1070;0;120;780;1398;514;370;35.9;NO CLUB
IQ8SN;I;2021;MULTI-SINGLE HIGH;12267944;3745;1432;16;151;1109;1566;615;288;48.0;ITALIAN CONTEST CLUB
SN7Q;SP;2021;SINGLE-OP HIGH ALL;12175240;3521;1298;81;401;958;1836;241;4;35.9;NO CLUB
LZ8E;LZ;2021;SINGLE-OP HIGH ALL;12138757;4068;1319;63;400;1374;1385;724;122;35.9;NO CLUB
VB3E;VE3;2021;SINGLE-OP HIGH ALL;11980944;3501;1102;11;212;935;1703;600;40;35.9;CONTEST CLUB ONTARIO
EF5Y;EA;2021;SINGLE-OP HIGH ALL;11904057;3920;1341;34;279;945;1477;795;390;36.0;EA CONTEST CLUB
NS1DX;W1;2021;MULTI-TWO;11777952;3713;1264;5;336;821;2064;406;81;47.0;SPLIT 2/5 YANKEE CLIPPER CONTEST CLUB
OH0W;OH0;2021;MULTI-SINGLE HIGH;11761470;4210;1323;90;331;1130;1855;670;134;47.9;CONTEST CLUB FINLAND
K1ZZ;W1;2021;SINGLE-OP HIGH ALL;11510930;3136;1171;3;245;969;1365;500;54;35.9;YANKEE CLIPPER CONTEST CLUB
K3JO;W1;2021;MULTI-SINGLE HIGH;11336144;3037;1207;1;173;1200;1468;187;8;48.0;YANKEE CLIPPER CONTEST CLUB
KM1W;W1;2021;SINGLE-OP HIGH ALL;11231946;3042;1146;7;339;1006;1492;189;9;35.7;YANKEE CLIPPER CONTEST CLUB
RT4F;UA4;2021;SINGLE-OP HIGH ALL;11110142;3777;1306;15;279;1125;1756;461;141;35.9;NO CLUB
NR6O;W6;2021;MULTI-MULTI;10794386;4328;1153;67;418;1139;1675;870;159;48.0;NORTHERN CALIFORNIA CONTEST CLUB
VE3JM;VE3;2021;SINGLE-OP HIGH ALL;10672120;3428;958;19;365;1072;1303;474;195;35.9;CONTEST CLUB ONTARIO
LY7Z;LY;2021;SINGLE-OP HIGH ALL;10652960;3328;1390;70;215;967;1579;222;275;35.8;BALTIC CONTEST CLUB
OK7O;OK;2021;MULTI-SINGLE HIGH;10591414;3560;1226;119;566;1161;1261;313;140;48.0;NO CLUB
KQ2M;W1;2021;SINGLE-OP HIGH ALL (C);10413333;3286;1071;0;180;1034;1598;427;47;35.9;YANKEE CLIPPER CONTEST CLUB
VC3T;VE3;2021;SINGLE-OP HIGH ALL;10362560;3019;1040;4;119;1116;1293;388;99;35.9;CONTEST CLUB ONTARIO
WP3C;KP4;2021;MULTI-SINGLE LOW;10276651;2673;1103;2;106;1036;1154;317;58;48.0;NO CLUB
II8K;I;2021;MULTI-SINGLE HIGH;10103709;3855;1337;9;233;1061;1600;618;334;48.0;ITALIAN CONTEST CLUB
P49Y;P4;2021;SINGLE-OP HIGH ALL (C);10094446;2613;958;0;26;1063;485;1039;0;23.9;NORTHERN CALIFORNIA CONTEST CLUB
KW1K;W4;2021;MULTI-TWO;9929360;3683;1190;6;183;1128;1527;643;196;46.9;FLORIDA CONTEST GROUP
OZ5E;OZ;2021;MULTI-TWO;9869569;3358;1273;127;397;1104;1344;261;125;47.2;DANISH DX GROUP
WC1M;W1;2021;SINGLE-OP HIGH ALL;9834012;3184;1038;0;279;982;1658;265;0;35.5;YANKEE CLIPPER CONTEST CLUB
VP5M;VP5;2021;MULTI-SINGLE LOW;9771384;3127;1029;0;140;949;1365;565;108;48.0;SPLIT 2/4 POTOMAC VALLEY RADIO CLUB, 2/4 SOUTH EAST CONTEST CLUB
NJ6G;W6;2021;MULTI-TWO;9724010;3553;1159;0;166;914;1750;660;63;48.0;NORTHERN CALIFORNIA CONTEST CLUB
SN3A;SP;2021;SINGLE-OP HIGH 40M;9673800;2446;1150;0;0;2446;0;0;0;35.9;SP DX CLUB
RT9A;UA9;2021;SINGLE-OP HIGH ALL;9582085;2780;1021;1;93;659;1184;645;198;35.5;NO CLUB
UP2L;UN;2021;SINGLE-OP HIGH ALL;9580962;2641;986;0;268;714;1122;510;27;35.7;CENTRAL SIBERIA DX CLUB
SN2B;SP;2021;MULTI-SINGLE HIGH;9564944;3566;1208;55;498;1012;1381;579;41;48.0;SP DX CLUB
DR4A;DL;2021;MULTI-SINGLE HIGH;9564370;3103;1270;37;282;914;1393;335;142;47.9;BAVARIAN CONTEST CLUB
II2S;I;2021;SINGLE-OP HIGH ALL;9497672;3060;1252;48;228;843;1549;337;55;35.9;ITALIAN CONTEST CLUB
YR8D;YO;2021;SINGLE-OP HIGH ALL;9455894;3130;1246;61;417;903;1506;228;15;35.9;DORNA DX GRUP
RG6G;UA6;2021;SINGLE-OP HIGH ALL;9397960;3809;1240;35;212;853;1784;663;262;36.0;NO CLUB
RU8T;UA9;2021;SINGLE-OP HIGH ALL (T);9318873;2494;969;47;335;662;1103;246;101;35.8;RUSSIAN CONTEST CLUB
DK9PY;DL;2021;SINGLE-OP HIGH ALL;9255582;2877;1218;0;91;996;1514;261;15;35.4;NO CLUB
AB3CX;W2;2021;SINGLE-OP HIGH ALL;9234180;2900;1098;0;181;896;1408;249;166;35.9;FRANKFORD RADIO CLUB
AC1U;W1;2021;SINGLE-OP HIGH ALL;9162960;2967;1046;0;209;798;1620;314;26;35.9;YANKEE CLIPPER CONTEST CLUB
TM2Y;F;2021;MULTI-SINGLE HIGH;9112520;3545;1114;12;259;964;1744;438;128;47.1;CLIPPERTON DX CLUB
NY4A;W4;2021;SINGLE-OP HIGH ALL;9062207;2867;1127;0;192;855;1343;437;40;31.5;POTOMAC VALLEY RADIO CLUB
UW2M;UR;2021;SINGLE-OP HIGH ALL;9024450;3420;1275;0;97;698;1599;903;123;26.7;UKRAINIAN CONTEST CLUB
YT0Z;YT;2021;SINGLE-OP HIGH ALL;8940330;2931;1234;11;207;1076;1251;308;78;35.9;WEST SERBIA CONTEST CLUB
UA4W;UA4;2021;SINGLE-OP HIGH ALL;8860094;3422;1258;12;222;907;1628;483;170;35.9;NO CLUB
LY5E;LY;2021;SINGLE-OP HIGH ALL;8724012;3075;1276;36;227;761;1657;385;9;35.9;BALTIC CONTEST CLUB
MX7DX;G;2021;SINGLE-OP HIGH ALL;8684142;2877;1149;0;393;1118;1222;103;41;35.6;KAUNAS UNIVERSITY OF TECHNOLOGY RADIO CLUB
KW7Y;W7;2021;MULTI-TWO;8599022;3453;1073;3;123;961;1816;526;24;44.4;WESTERN WASHINGTON DX CLUB
S57K;S5;2021;SINGLE-OP HIGH ALL;8573446;2885;1169;66;244;969;1077;440;89;36.0;BELOKRANJEC CONTEST CLUB
NA8V;W8;2021;SINGLE-OP HIGH ALL;8542111;3209;1061;0;109;1106;1636;229;129;35.9;MAD RIVER RADIO CLUB
WM3T;W3;2021;SINGLE-OP HIGH ALL;8468210;2733;1090;0;39;917;1343;423;11;35.9;POTOMAC VALLEY RADIO CLUB
HA8A;HA;2021;SINGLE-OP HIGH ALL;8398025;2609;1187;15;181;990;1047;323;53;35.9;NO CLUB
YU5R;YT;2021;MULTI-SINGLE LOW;8353065;3091;1185;66;274;952;1116;468;215;48.0;CONTEST CLUB SERBIA
DP7D;DL;2021;MULTI-SINGLE LOW;8324826;3023;1182;49;553;831;1259;268;63;48.0;SPLIT 3/5 BAVARIAN CONTEST CLUB, 2/5 RHEIN RUHR DX ASSOCIATION
OH0V;OH0;2021;SINGLE-OP HIGH ALL;8238808;3360;1112;73;288;1027;1390;525;57;35.9;NO CLUB
UT4U;UR;2021;SINGLE-OP HIGH ALL;8176434;3008;1218;117;270;934;1210;324;153;35.9;UKRAINIAN CONTEST CLUB
R8CT;UA9;2021;SINGLE-OP LOW ALL;8148119;2450;941;3;74;590;1100;428;255;35.2;URAL CONTEST GROUP
EB7A;EA;2021;SINGLE-OP HIGH ALL;8124480;3319;1092;0;156;763;1605;583;212;34.9;EA CONTEST CLUB
OQ5M;ON;2021;SINGLE-OP HIGH ALL;8099700;3086;1140;60;343;1011;1088;393;191;35.9;CONTEST CLUB BELGIUM
9A5Y;9A;2021;SINGLE-OP HIGH 40M;8081469;2261;1089;0;0;2261;0;0;0;35.8;CROATIAN CONTEST CLUB
UW1M;UR;2021;SINGLE-OP HIGH ALL;8052192;3292;1149;24;389;872;1679;250;78;36.0;UKRAINIAN CONTEST CLUB
VK2IA;VK;2021;SINGLE-OP HIGH ALL;8026043;1818;907;0;0;1308;154;339;17;36.0;VK CONTEST CLUB
UP0L;UN;2021;SINGLE-OP HIGH 20M;8012622;2656;1167;0;0;0;2656;0;0;35.2;NO CLUB
VC3A;VE3;2021;SINGLE-OP HIGH ALL;7987122;2512;957;0;187;767;1124;316;118;35.6;CONTEST CLUB ONTARIO
3V8SS;3V;2021;SINGLE-OP LOW ALL (T);7946778;2677;862;6;153;365;1116;537;500;35.9;NO CLUB
ZP5AA;ZP;2021;SINGLE-OP HIGH ALL;7942752;2334;928;0;27;748;355;1056;148;36.0;NO CLUB
EA1URA;EA;2021;MULTI-OP DISTRIBUTED;7590060;3530;1132;26;188;878;1264;672;502;38.3;EA CONTEST CLUB
K2SSS;W2;2021;SINGLE-OP HIGH ALL (T);7544495;2751;1015;0;29;852;1463;404;3;35.6;NO CLUB
HA3DX;HA;2021;MULTI-SINGLE HIGH;7534480;3163;1060;16;374;753;1086;634;300;47.4;HA-DX-CLUB
NA2U;W7;2021;MULTI-SINGLE HIGH;7529300;3032;1075;1;111;916;1643;361;0;48.0;ARIZONA OUTLAWS CONTEST CLUB
OK7W;OK;2021;SINGLE-OP HIGH 40M;7513814;2104;1067;0;0;2104;0;0;0;35.9;NO CLUB
K3RA;W3;2021;SINGLE-OP HIGH ALL;7475113;2608;991;0;135;772;1367;318;16;35.9;POTOMAC VALLEY RADIO CLUB
UT7CR;UR;2021;SINGLE-OP HIGH ALL;7463136;3135;1156;65;180;1001;1206;644;39;35.9;UKRAINIAN CONTEST CLUB
RG5A;UA3;2021;MULTI-SINGLE LOW;7418322;2911;1194;77;335;755;1174;467;103;45.9;NO CLUB
ZM4T;ZL;2021;SINGLE-OP HIGH ALL;7358597;1945;851;0;10;1056;546;333;0;35.9;NO CLUB
VE9CB;VE9;2021;SINGLE-OP HIGH ALL;7357243;2483;947;2;199;489;1384;374;35;35.2;MARITIME CONTEST CLUB
ZL25NZ;ZL;2021;SINGLE-OP HIGH 40M (C);7292430;1573;810;0;0;1573;0;0;0;35.5;NO CLUB
YT3X;YT;2021;SINGLE-OP HIGH 20M;7277406;2902;1263;0;0;0;2902;0;0;35.8;CONTEST CLUB SERBIA
JH8YOH;JA8;2021;MULTI-TWO;7246204;3106;959;19;76;727;1461;582;241;48.0;NO CLUB
NR3X;W4;2021;SINGLE-OP HIGH ALL;7242260;3296;1028;11;255;773;1493;567;197;35.9;POTOMAC VALLEY RADIO CLUB
IR2Q;I;2021;SINGLE-OP HIGH ALL;7219800;2382;1080;23;217;757;1095;247;43;22.9;ITALIAN CONTEST CLUB
WR3O;W4;2021;SINGLE-OP HIGH ALL;7203597;3199;1031;0;39;911;1754;375;120;35.8;TENNESSEE CONTEST GROUP
WT3K;W3;2021;MULTI-TWO;7194048;2826;1068;4;147;734;1388;488;65;44.3;POTOMAC VALLEY RADIO CLUB
DM0A;DL;2021;SINGLE-OP HIGH 20M;7117876;2804;1247;0;0;0;2804;0;0;35.9;RHEIN RUHR DX ASSOCIATION
RZ9A;UA9;2021;SINGLE-OP HIGH ALL (C);7091344;2204;824;29;123;706;832;385;129;24.1;URAL CONTEST GROUP
LY2XW;LY;2021;MULTI-SINGLE HIGH;7071544;3107;1052;67;249;962;1261;394;174;44.9;KAUNAS UNIVERSITY OF TECHNOLOGY RADIO CLUB
AK1W;W1;2021;SINGLE-OP HIGH ALL;7061588;2464;1033;8;131;691;1276;274;84;22.4;YANKEE CLIPPER CONTEST CLUB
UW7LL;UR;2021;SINGLE-OP LOW ALL;7034052;2951;1164;14;173;863;1133;445;323;35.9;UKRAINIAN CONTEST CLUB
NR7DX;W7;2021;SINGLE-OP HIGH ALL;7014510;2857;1062;2;34;860;1672;282;7;35.7;BIG SKY CONTESTERS
KT6V;W4;2021;MULTI-SINGLE HIGH;6969135;2290;1073;0;73;841;1211;136;29;48.0;POTOMAC VALLEY RADIO CLUB
YP0K;YO;2021;MULTI-OP DISTRIBUTED;6923165;3544;1031;357;356;1210;979;449;193;47.4;ARR
OM8A;OM;2021;SINGLE-OP LOW ALL;6916842;2156;1194;0;183;850;895;169;59;34.8;NO CLUB
K3LR;W3;2021;SINGLE-OP HIGH 20M;6891380;2560;1174;0;0;0;2560;0;0;35.9;FRANKFORD RADIO CLUB
ND3D;W3;2021;MULTI-SINGLE HIGH;6803730;2475;1017;0;118;792;1306;213;46;43.6;POTOMAC VALLEY RADIO CLUB
KT3M;W3;2021;SINGLE-OP HIGH ALL;6791946;2510;966;0;185;806;1188;289;42;35.9;FRANKFORD RADIO CLUB
DK3WW;DL;2021;SINGLE-OP HIGH ALL;6774534;2107;1179;0;240;679;1097;84;7;34.3;BAVARIAN CONTEST CLUB
DJ5MW;DL;2021;SINGLE-OP HIGH ALL (C);6714544;2548;998;80;324;944;1066;125;9;23.9;BAVARIAN CONTEST CLUB
LY6A;LY;2021;SINGLE-OP HIGH ALL;6712551;3129;1049;90;511;936;1186;281;125;35.9;KAUNAS UNIVERSITY OF TECHNOLOGY RADIO CLUB
DP6A;DL;2021;MULTI-SINGLE HIGH;6705468;2590;1148;23;368;590;1226;336;47;48.0;BAVARIAN CONTEST CLUB
4L8A;4L;2021;SINGLE-OP HIGH 40M;6700518;1581;787;0;0;1581;0;0;0;26.9;NO CLUB
S50K;S5;2021;SINGLE-OP HIGH 20M;6693195;2713;1195;0;0;0;2713;0;0;35.8;SLOVENIA CONTEST CLUB
VE3EJ;VE3;2021;SINGLE-OP HIGH ALL (C);6654480;2210;840;2;144;901;881;269;13;23.9;CONTEST CLUB ONTARIO
HG3R;HA;2021;SINGLE-OP HIGH 20M;6642769;2613;1247;0;0;0;2613;0;0;35.9;NO CLUB
MM9I;GM;2021;SINGLE-OP HIGH ALL (T);6632280;2677;1080;9;175;824;1402;210;57;35.4;RSGB CONTEST CLUB
VA7AAA;VE7;2021;MULTI-TWO;6628401;2316;939;0;65;704;1352;189;6;41.2;ORCA DX AND CONTEST CLUB
OM4Q;OM;2021;MULTI-SINGLE HIGH;6623673;2899;1099;114;296;688;1164;332;305;47.9;RADIOCLUB MANIN
UC3K;UA3;2021;SINGLE-OP HIGH ALL;6589674;2718;1053;0;133;784;1346;448;7;24.9;RUSSIAN CONTEST CLUB
K1KI;W1;2021;SINGLE-OP HIGH 20M;6582915;2583;1205;0;0;0;2583;0;0;35.9;YANKEE CLIPPER CONTEST CLUB
UF8T;UA9;2021;SINGLE-OP LOW ALL (T);6527260;2088;890;0;65;509;976;417;121;31.0;NO CLUB
K3UA;W3;2021;SINGLE-OP HIGH 40M;6517119;1842;917;0;0;1842;0;0;0;34.3;NORTH COAST CONTESTERS
YL7X;YL;2021;SINGLE-OP HIGH 40M;6469800;1950;1025;0;0;1950;0;0;0;35.9;LATVIAN CONTEST CLUB
KM9P;W4;2021;SINGLE-OP HIGH ALL;6456954;2960;987;0;57;821;1394;454;234;35.8;TENNESSEE CONTEST GROUP
S57WJ;S5;2021;SINGLE-OP HIGH 40M;6435000;1931;990;0;0;1931;0;0;0;34.4;SLOVENIA CONTEST CLUB
NN7CW;W4;2021;SINGLE-OP HIGH ALL;6397650;2694;945;10;110;855;1266;423;30;35.9;NO CLUB
N3QE;W3;2021;SINGLE-OP HIGH ALL (T);6360088;2456;959;1;173;910;1328;43;1;35.8;POTOMAC VALLEY RADIO CLUB
KV2K;W2;2021;SINGLE-OP HIGH 20M;6343150;2276;1214;0;0;0;2276;0;0;35.9;FRANKFORD RADIO CLUB
CE3CT;CE;2021;SINGLE-OP HIGH ALL;6305248;1986;824;0;13;742;472;583;176;35.7;LU CONTEST GROUP
IR2X;I;2021;MULTI-OP DISTRIBUTED;6275550;3312;1070;268;332;882;941;448;441;45.2;ARIPA DX TEAM
IB9A;IT9;2021;SINGLE-OP HIGH 40M;6243984;1910;993;0;0;1910;0;0;0;35.9;ITALIAN CONTEST CLUB
OH8X;OH;2021;SINGLE-OP HIGH 20M;6176016;2599;1232;0;0;0;2599;0;0;35.7;CONTEST CLUB FINLAND
DD2D;DL;2021;SINGLE-OP HIGH ALL (C);6151248;2176;982;0;147;906;1084;26;13;26.7;BAVARIAN CONTEST CLUB
OL1C;OK;2021;MULTI-SINGLE HIGH;6150924;2708;1011;97;467;747;1073;286;38;47.6;NO CLUB
SP1NY;SP;2021;SINGLE-OP HIGH ALL;6147702;2492;1018;91;286;864;921;309;21;34.2;NO CLUB
NN3L;W3;2021;SINGLE-OP HIGH 40M;6063858;1727;906;0;0;1727;0;0;0;35.4;FRANKFORD RADIO CLUB
DA0BCC;DL;2021;SINGLE-OP HIGH ALL;6024552;2423;1038;93;373;575;980;252;150;34.9;BAVARIAN CONTEST CLUB
AD4EB;W4;2021;SINGLE-OP HIGH ALL;6020688;2557;1032;0;29;832;1202;359;135;35.9;TENNESSEE CONTEST GROUP
S51YI;S5;2021;SINGLE-OP HIGH 40M;6004642;1888;977;0;0;1888;0;0;0;35.3;S59ACP
N6AR;W4;2021;SINGLE-OP HIGH ALL;5963520;2305;960;1;66;673;1076;339;150;32.5;FLORIDA CONTEST GROUP
OM7RU;OM;2021;SINGLE-OP HIGH ALL;5954080;2156;995;59;356;957;646;98;40;35.8;DOZEN DASHES CONTEST CLUB
DA0T;DL;2021;MULTI-TWO;5931675;3054;1025;127;563;903;926;235;300;45.2;BAVARIAN CONTEST CLUB
KF3P;W3;2021;SINGLE-OP HIGH ALL;5851749;1982;993;0;14;816;1032;96;24;23.1;POTOMAC VALLEY RADIO CLUB
S53A;S5;2021;SINGLE-OP HIGH ALL (C);5845688;2345;901;0;171;740;1142;288;4;23.9;SLOVENIA CONTEST CLUB
M6T;G;2021;SINGLE-OP HIGH ALL;5835159;2670;999;109;257;634;1216;361;93;34.3;NO CLUB
9A7T;9A;2021;MULTI-SINGLE LOW;5760594;2306;1047;21;242;782;871;287;103;47.9;CROATIAN CONTEST CLUB
OM5CD;OM;2021;SINGLE-OP HIGH ALL;5689305;2154;1005;0;164;823;998;130;39;35.8;NO CLUB
E73M;E7;2021;SINGLE-OP HIGH ALL (C);5673860;2459;956;0;0;863;1165;384;47;23.9;NO CLUB
YL3FT;YL;2021;SINGLE-OP HIGH 40M;5667445;1849;965;0;0;1849;0;0;0;36.0;LATVIAN CONTEST CLUB
CR6K;CT;2021;SINGLE-OP HIGH ALL;5653872;2291;948;6;129;827;1014;176;139;15.3;EA CONTEST CLUB
NX6T;W6;2021;MULTI-SINGLE HIGH;5649391;2421;1009;5;24;728;1387;223;54;48.0;SOUTHERN CALIFORNIA CONTEST CLUB
OG6N;OH;2021;SINGLE-OP HIGH ALL;5559990;2489;1110;79;211;633;1056;373;137;35.9;CONTEST CLUB FINLAND
YL2SM;YL;2021;SINGLE-OP HIGH 20M;5526024;2325;1176;0;0;0;2325;0;0;35.9;LATVIAN CONTEST CLUB
SZ1A;SV;2021;MULTI-SINGLE HIGH;5521912;2965;958;0;243;882;1127;405;308;46.6;RADIO AMATEUR ASSOCIATION OF WESTERN GREECE
DQ0L;DL;2021;MULTI-SINGLE LOW;5521516;2618;1001;135;502;794;816;272;99;48.0;BAVARIAN CONTEST CLUB
SP2LNW;SP;2021;SINGLE-OP HIGH ALL;5458783;2182;1019;141;381;656;733;156;115;35.3;NO CLUB
DQ5M;DL;2021;SINGLE-OP LOW ALL;5418390;2126;1090;55;320;629;861;179;82;35.9;BAVARIAN CONTEST CLUB
PE6Q;PA;2021;SINGLE-OP HIGH ALL;5413050;2468;1035;57;360;679;1080;175;117;35.8;NO CLUB
SN7O;SP;2021;SINGLE-OP LOW ALL;5405752;2162;1034;118;544;634;642;172;52;35.9;NO CLUB
DL1WA;DL;2021;SINGLE-OP HIGH ALL (T);5401130;2170;1085;0;387;743;751;216;73;34.9;NO CLUB
