Call;QTH;Year;Category;Score;QSOs;WPX;160M;80M;40M;20M;15M;10M;Hours;Club
VE6UM;VE6;2021;SINGLE-OP HIGH ALL (T);791505;781;429;0;55;40;656;30;0;26.2;NO CLUB
OH0Z;OH0;2021;MULTI-SINGLE HIGH;787436;846;494;0;15;137;671;23;0;10.6;NO CLUB
IR9K;IT9;2021;SINGLE-OP LOW 15M;785844;738;498;0;0;0;0;738;0;24.3;5NNDXCC
UF0B;UA0;2021;MULTI-SINGLE LOW;783900;696;450;0;0;0;472;224;0;18.8;ARCK
VA3PDX;VE3;2021;SINGLE-OP LOW ALL (T);783482;617;382;0;88;231;260;37;1;31.8;NO CLUB
SQ8MFM;SP;2021;SINGLE-OP LOW ALL;781806;864;458;128;350;164;189;33;0;37.9;NO CLUB
CE4JZO;CE;2021;SINGLE-OP HIGH ALL (T);774969;810;403;0;2;45;194;340;229;27.3;NO CLUB
W1HS;W1;2021;SINGLE-OP HIGH ALL;774822;784;438;3;236;250;261;34;0;31.9;YANKEE CLIPPER CONTEST CLUB
IU4FNO;I;2021;SINGLE-OP LOW 20M (T);774445;805;545;0;0;0;805;0;0;29.9;ITALIAN CONTEST CLUB
CT1BXT;CT;2021;SINGLE-OP LOW ALL;772992;732;488;0;58;124;379;100;71;23.7;NO CLUB
YO3RU;YO;2021;SINGLE-OP HIGH ALL (C);769590;910;510;0;70;354;435;51;0;20.8;CSA STEAUA BUCURESTI
OK1TA;OK;2021;SINGLE-OP LOW ALL (C);768354;767;474;0;197;329;185;54;2;22.6;NO CLUB
N5GF;W4;2021;SINGLE-OP HIGH ALL;765108;892;477;0;0;208;539;123;22;22.0;NO CLUB
E74R;E7;2021;SINGLE-OP LOW 80M;764855;786;455;0;786;0;0;0;0;27.0;BOSNIA AND HERZEGOVINA CONTEST CLUB
IZ6OUX;I;2021;SINGLE-OP HIGH ALL;764154;882;477;0;298;300;268;16;0;23.7;ARI ROSETO
LY3AB;LY;2021;SINGLE-OP LOW ALL;759215;828;479;79;244;229;247;29;0;32.2;BALTIC CONTEST CLUB
LB5GI;LA;2021;SINGLE-OP HIGH ALL (R);758952;836;508;0;54;235;497;50;0;30.1;LA CONTEST CLUB
EA8DHV;EA8;2021;SINGLE-OP HIGH 20M;758205;701;415;0;0;0;701;0;0;19.9;NO CLUB
IV3ZYB;I;2021;SINGLE-OP LOW ALL (T);758110;795;470;0;266;249;185;90;5;35.4;STENDINA CONTEST TEAM
SV1PMR;SV;2021;SINGLE-OP HIGH 20M;757206;1234;531;0;0;0;1234;0;0;19.9;NO CLUB
DK9IP;DL;2021;SINGLE-OP HIGH ALL;755592;584;456;23;86;130;125;207;13;27.5;BAVARIAN CONTEST CLUB
VA2AM;VE2;2021;SINGLE-OP HIGH ALL;749250;557;405;4;87;122;280;64;0;22.3;CONTEST GROUP DU QUEBEC
SE4E;SM;2021;SINGLE-OP LOW ALL (T);748840;845;485;25;138;316;335;31;0;27.7;SK4DM VASTERBERGSLAGENS SANDAR AMATORER
II9W;IT9;2021;SINGLE-OP HIGH ALL;747890;854;523;26;108;141;453;110;16;17.9;5NNDXCC
SF4D;SM;2021;SINGLE-OP HIGH 20M;745797;847;507;0;0;0;847;0;0;23.9;SK4BX
EC8AQQ;EA8;2021;SINGLE-OP LOW ALL;745695;653;365;0;1;55;93;422;82;23.1;NO CLUB
HA4A;HA;2021;SINGLE-OP HIGH 20M (C);745178;942;527;0;0;0;942;0;0;23.9;NO CLUB
OK2BFN;OK;2021;SINGLE-OP LOW ALL;743008;771;434;100;243;285;112;29;2;27.0;NO CLUB
LU3VED;LU;2021;SINGLE-OP HIGH ALL;742170;732;429;0;0;97;23;479;133;25.9;NO CLUB
E76C;E7;2021;SINGLE-OP LOW ALL (C);741701;815;487;18;209;317;241;30;0;19.0;NO CLUB
PA3AAV;PA;2021;SINGLE-OP HIGH ALL;741405;752;483;0;25;418;251;58;0;17.4;BEEMSTER CONTEST CLUB
WA2DNI;W2;2021;SINGLE-OP HIGH ALL;740180;731;476;0;0;228;459;43;1;30.4;FRANKFORD RADIO CLUB
VO1KVT;VEO;2021;SINGLE-OP HIGH ALL (T);740138;616;406;0;0;129;475;12;0;15.1;NO CLUB
EA5HJV;EA;2021;SINGLE-OP QRP 20M;738290;951;530;0;0;0;951;0;0;18.3;NO CLUB
EC5NJ;EA;2021;SINGLE-OP LOW ALL;736368;878;529;0;0;94;591;116;77;20.1;NO CLUB
IT9DGG;IT9;2021;SINGLE-OP LOW ALL;735648;776;474;0;0;335;310;81;50;34.8;ITALIAN CONTEST CLUB
YO9HP;YO;2021;SINGLE-OP HIGH 20M;733950;1044;525;0;0;0;1044;0;0;21.1;CS PETROLUL PLOIESTI
KI1P;W1;2021;SINGLE-OP HIGH ALL (T);733023;805;459;12;219;334;240;0;0;25.4;NO CLUB
EA7GX;EA;2021;SINGLE-OP LOW ALL;732688;951;506;0;1;152;582;215;1;17.2;NO CLUB
PT1K;PY;2021;SINGLE-OP HIGH 40M;732376;455;344;0;0;455;0;0;0;24.0;CDR GROUP
C44C;5B;2021;SINGLE-OP HIGH 15M;730303;717;361;0;0;0;0;717;0;9.2;CHILTERN DX CLUB
F6EZV;F;2021;SINGLE-OP HIGH ALL (C);730184;803;472;21;250;270;218;44;0;23.5;NO CLUB
YC9FAR;YB;2021;SINGLE-OP LOW 15M;729656;676;409;0;0;0;0;676;0;21.6;SIAM DX GROUP
W0MB;W0;2021;SINGLE-OP HIGH ALL;729300;886;429;0;44;214;558;59;11;21.2;KCCC
R1IO;UA1;2021;SINGLE-OP HIGH ALL;728559;869;479;0;85;207;394;183;0;25.0;NO CLUB
IB3X;I;2021;SINGLE-OP HIGH 80M;726400;820;454;0;820;0;0;0;0;16.2;ITALIAN CONTEST CLUB
IZ8GUQ;I;2021;SINGLE-OP HIGH 40M;726204;853;438;0;0;853;0;0;0;31.1;ITALIAN CONTEST CLUB
AD7JP;W7;2021;SINGLE-OP HIGH ALL;726160;990;464;5;180;127;607;71;0;21.7;WILLAMETTE VALLEY DX CLUB
YV4NR;YV;2021;SINGLE-OP LOW 15M;723540;749;372;0;0;0;0;749;0;19.5;RADIO CLUB VALENCIA AC
NT0EE;W0;2021;SINGLE-OP LOW 40M;722982;1384;403;0;0;1384;0;0;0;23.1;MINNESOTA WIRELESS ASSN
FK8IK;FK;2021;SINGLE-OP HIGH ALL;721140;677;357;0;8;124;205;266;74;21.1;NO CLUB
RL5A;UA3;2021;SINGLE-OP HIGH 20M;720366;1125;534;0;0;0;1125;0;0;12.7;NO CLUB
K3AU;W3;2021;SINGLE-OP HIGH ALL (T);717882;666;438;1;85;189;301;83;7;15.0;POTOMAC VALLEY RADIO CLUB
WW7E;W7;2021;SINGLE-OP HIGH ALL (C);717117;1079;437;4;41;425;561;48;0;23.9;WILLAMETTE VALLEY DX CLUB
UF2F;UA2;2021;SINGLE-OP LOW ALL;714560;773;464;32;140;204;324;72;1;36.0;RUSSIAN CONTEST CLUB
AE1P;W1;2021;SINGLE-OP HIGH ALL (C);711732;745;444;0;102;109;441;93;0;22.7;YANKEE CLIPPER CONTEST CLUB
OR3A;ON;2021;SINGLE-OP HIGH ALL;710730;725;447;0;185;405;98;37;0;8.1;CONTEST CLUB BELGIUM
RX9WN;UA9;2021;SINGLE-OP HIGH ALL (T);707765;595;401;0;0;48;291;256;0;13.5;NO CLUB
E77A;E7;2021;SINGLE-OP HIGH 20M (C);706492;1006;509;0;0;0;1006;0;0;14.1;ZRHB CONTEST CLUB
AA6AA;W7;2021;SINGLE-OP HIGH ALL;705256;650;398;8;54;204;290;88;6;17.3;SOUTHERN CALIFORNIA CONTEST CLUB
SP3J;SP;2021;SINGLE-OP HIGH ALL;703800;742;450;0;381;361;0;0;0;31.4;NO CLUB
I2WIJ;I;2021;SINGLE-OP HIGH ALL (T);702520;712;455;71;286;144;167;41;3;18.3;ITALIAN CONTEST CLUB
OK1AY;OK;2021;SINGLE-OP LOW 80M;700375;812;431;0;812;0;0;0;0;19.2;OK1KQJ CONTEST CLUB
RY5A;UA3;2021;SINGLE-OP HIGH ALL;697602;990;499;0;190;67;733;0;0;9.6;RUSSIAN CONTEST CLUB
PU5FJR;PY;2021;SINGLE-OP LOW 10M;695980;726;391;0;0;0;0;0;726;27.4;ARAUCARIA DX GROUP
F1AGR;F;2021;SINGLE-OP HIGH ALL;695372;614;526;0;50;82;441;41;0;24.0;NO CLUB
JJ0JML;JA0;2021;SINGLE-OP HIGH ALL (T);695188;673;377;0;34;124;354;137;24;22.5;NO CLUB
NY6N;W6;2021;SINGLE-OP HIGH 20M;694386;995;462;0;0;0;995;0;0;12.5;SOUTHERN CALIFORNIA CONTEST CLUB
ES6RW;ES;2021;SINGLE-OP QRP ALL;692040;739;474;44;109;200;331;55;0;35.9;TARTU CONTEST TEAM
HK3C;HK;2021;SINGLE-OP HIGH ALL (C);689784;733;328;0;0;0;391;278;64;8.7;NO CLUB
UY2UQ;UR;2021;SINGLE-OP LOW ALL;688618;900;487;23;128;226;494;29;0;23.9;UKRAINIAN CONTEST CLUB
M2L;G;2021;SINGLE-OP HIGH 20M;688500;838;510;0;0;0;838;0;0;16.9;NO CLUB
YU3AWA;YT;2021;SINGLE-OP HIGH 20M;688242;1063;502;0;0;0;1063;0;0;22.6;NO CLUB
IZ2GNQ;I;2021;SINGLE-OP HIGH 20M (T);686418;768;491;0;0;0;768;0;0;31.3;MEDITERRANEO DX CLUB
AB4GG;W4;2021;SINGLE-OP HIGH ALL;685653;972;437;0;26;415;425;106;0;15.0;TENNESSEE CONTEST GROUP
PD9X;PA;2021;SINGLE-OP HIGH ALL;685168;834;458;0;0;540;294;0;0;25.1;NO CLUB
MM2N;GM;2021;SINGLE-OP HIGH ALL;679684;757;463;0;348;189;188;32;0;8.3;NO CLUB
YO8PS;YO;2021;SINGLE-OP LOW ALL (T);678970;709;430;15;176;183;235;94;6;30.6;CSM IASI
LZ4A;LZ;2021;SINGLE-OP HIGH ALL (T);676520;781;520;0;31;64;539;138;9;14.9;RADIO CLUB MILARA
LX8M;LX;2021;SINGLE-OP LOW ALL (T);676130;709;455;51;140;299;170;48;1;20.3;BAVARIAN CONTEST CLUB
YB1DMK;YB;2021;SINGLE-OP LOW ALL;675108;758;378;0;0;252;60;431;15;26.9;YB LAND DX CLUB
PA2LS;PA;2021;SINGLE-OP HIGH ALL (T);672516;777;468;0;181;284;259;53;0;23.2;NO CLUB
VE2GSO;VE2;2021;SINGLE-OP HIGH ALL;667080;690;360;0;23;210;450;7;0;20.3;NO CLUB
E20NGF;HS;2021;SINGLE-OP LOW ALL;666624;705;336;0;0;141;191;366;7;27.5;NO CLUB
NJ9R;W9;2021;SINGLE-OP HIGH ALL;660150;637;450;0;20;189;352;62;14;22.4;SOCIETY OF MIDWEST CONTESTERS
S54I;S5;2021;MULTI-SINGLE LOW;654654;822;429;0;397;285;132;8;0;47.4;S51DSW
KG5VK;W5;2021;MULTI-OP DISTRIBUTED;650364;803;429;0;7;345;309;112;30;18.7;DFW CONTEST GROUP
PC2K;PA;2021;SINGLE-OP HIGH ALL;647550;623;450;24;158;185;189;67;0;18.3;RADIO CLUB BUNSCHOTEN
G4PVM;G;2021;SINGLE-OP LOW ALL (T);645588;735;454;0;187;227;259;62;0;33.4;ESSEX CW AMATEUR RADIO CLUB
HB9OCR;HB;2021;SINGLE-OP HIGH ALL;644964;776;426;103;210;343;110;10;0;15.6;ITALIAN CONTEST CLUB
LY5XX;LY;2021;SINGLE-OP HIGH ALL (C);640936;755;452;71;174;256;214;40;0;23.9;KAUNAS UNIVERSITY OF TECHNOLOGY RADIO CLUB
HG6R;HA;2021;SINGLE-OP LOW ALL;640104;731;447;67;117;249;231;64;3;28.4;NO CLUB
LU6ETB;LU;2021;SINGLE-OP HIGH ALL (T);640067;643;391;0;0;7;123;309;204;15.1;NO CLUB
DP4G;DL;2021;MULTI-SINGLE HIGH;639623;757;439;0;512;133;91;21;0;27.6;NO CLUB
ES4RD;ES;2021;SINGLE-OP HIGH 20M (T);636996;1052;487;0;0;0;1052;0;0;26.1;NO CLUB
EA8AM;EA8;2021;SINGLE-OP LOW ALL;636835;522;335;0;48;97;159;183;35;35.3;NO CLUB
OH6RE;OH;2021;SINGLE-OP HIGH ALL;633150;905;469;2;25;230;648;0;0;9.6;NO CLUB
UY3U;UR;2021;SINGLE-OP LOW 20M;632184;1076;497;0;0;0;1076;0;0;16.7;UKRAINIAN CONTEST CLUB
W3FOX;W3;2021;SINGLE-OP HIGH ALL (T);625593;643;453;76;0;0;446;96;25;25.5;POTOMAC VALLEY RADIO CLUB
BA7LOK;BY;2021;SINGLE-OP HIGH ALL;623502;792;402;0;0;57;135;504;96;22.6;NO CLUB
R3OM;UA3;2021;SINGLE-OP HIGH ALL;622635;810;465;0;65;162;527;56;0;20.2;NO CLUB
KH7X/NZ7;W7;2021;SINGLE-OP HIGH 40M (C);621335;1017;395;0;0;1017;0;0;0;16.8;ARIZONA OUTLAWS CONTEST CLUB
K0TT;W0;2021;SINGLE-OP HIGH ALL (C);620541;821;423;0;105;151;512;52;1;12.4;MINNESOTA WIRELESS ASSN
NM1C;W1;2021;MULTI-SINGLE LOW;618510;574;389;0;259;86;226;3;0;24.0;YANKEE CLIPPER CONTEST CLUB
NG1R;W1;2021;MULTI-SINGLE LOW;618411;664;417;0;27;133;416;83;5;18.4;YANKEE CLIPPER CONTEST CLUB
UZ1U;UR;2021;SINGLE-OP HIGH ALL;618240;840;480;14;184;133;471;38;0;28.7;UKRAINIAN CONTEST CLUB
W8BI;W8;2021;SINGLE-OP HIGH ALL;617804;749;418;0;0;382;260;107;0;13.4;DAYTON AMATEUR RADIO ASSOCIATION
EF1X;EA;2021;SINGLE-OP HIGH ALL (T);616308;670;483;0;35;65;305;209;56;23.7;URE
EW1M;EU;2021;SINGLE-OP HIGH 80M;615081;712;421;0;712;0;0;0;0;13.3;NO CLUB
HC1JQ;HC;2021;SINGLE-OP LOW 15M;614005;661;331;0;0;0;0;661;0;10.5;NO CLUB
NX3A;W4;2021;SINGLE-OP HIGH ALL;613952;605;424;0;166;148;202;89;0;16.2;FRANKFORD RADIO CLUB
WU5K;W5;2021;MULTI-OP DISTRIBUTED;613600;987;416;6;6;269;599;98;9;13.7;CENTRAL TEXAS DX AND CONTEST CLUB
YL2CI;YL;2021;SINGLE-OP HIGH 20M (C);612960;809;480;0;0;0;809;0;0;21.7;LATVIAN CONTEST CLUB
W7XQ;W7;2021;SINGLE-OP HIGH ALL;610400;682;400;7;64;201;323;87;0;32.0;WILLAMETTE VALLEY DX CLUB
WA2JQK;W2;2021;MULTI-SINGLE HIGH;610300;750;425;22;149;268;274;37;0;32.0;HUDSON VALLEY CONTESTERS AND DXERS
DK1KC;DL;2021;SINGLE-OP LOW ALL (C);610200;706;452;35;211;230;175;55;0;23.7;BAVARIAN CONTEST CLUB
S55AL;S5;2021;SINGLE-OP LOW ALL (R);607066;791;433;0;220;340;221;10;0;31.2;S51DSW
LZ1DM;LZ;2021;SINGLE-OP QRP ALL;606300;721;430;0;178;239;253;46;5;38.6;NO CLUB
EA8CDG;EA8;2021;SINGLE-OP HIGH 15M;605264;576;362;0;0;0;0;576;0;16.4;NO CLUB
EI4GNB;EI;2021;SINGLE-OP LOW ALL;604942;741;439;38;139;158;359;47;0;28.9;NO CLUB
SM5Q;SM;2021;SINGLE-OP HIGH ALL;600660;735;470;18;72;323;291;31;0;32.0;NO CLUB
R7MM;UA6;2021;SINGLE-OP LOW ALL (C);599952;794;464;9;83;116;440;145;1;18.0;NO CLUB
RD1AH;UA1;2021;SINGLE-OP HIGH ALL;599064;694;458;0;133;275;221;65;0;35.6;SRR
WS9M;W2;2021;SINGLE-OP HIGH ALL;598662;646;421;0;22;74;528;22;0;18.5;NO CLUB
W6BRY;W6;2021;SINGLE-OP HIGH ALL (T);597632;818;406;5;40;69;538;158;8;26.6;MOTHER LODE DX/CONTEST CLUB
LY2FN;LY;2021;SINGLE-OP HIGH 80M;596136;666;421;0;666;0;0;0;0;21.9;VYTAUTAS MAGNUS UNIVERSITY RADIO CLUB
K2RET;W2;2021;SINGLE-OP HIGH ALL;594090;583;410;27;82;117;281;76;0;22.5;FRANKFORD RADIO CLUB
JF2QNM;JA2;2021;SINGLE-OP HIGH ALL (C);592382;589;323;2;30;191;173;168;25;19.5;NO CLUB
IR0A;I;2021;SINGLE-OP HIGH ALL;591924;673;428;139;148;238;148;0;0;19.1;NO CLUB
VE9AA;VE9;2021;SINGLE-OP HIGH ALL (C);591690;552;326;0;86;225;229;12;0;8.8;MARITIME CONTEST CLUB
F8CRS;F;2021;SINGLE-OP HIGH ALL (T);589908;578;451;17;117;133;240;70;1;22.5;INTEREST GROUP RTTY
M0PLX/M;G;2021;SINGLE-OP LOW ALL (C);589608;747;431;0;312;111;254;70;0;40.3;NO CLUB
YV1JGT;YV;2021;SINGLE-OP LOW 15M;589435;629;385;0;0;0;0;629;0;26.7;NO CLUB
EA4EUI;EA;2021;SINGLE-OP LOW ALL;589372;713;434;0;167;118;266;109;53;37.0;INDIOS DX TEAM
DL5IC;DL;2021;SINGLE-OP HIGH ALL;586663;632;401;5;61;56;444;57;9;23.7;BAVARIAN CONTEST CLUB
PY2QT;PY;2021;SINGLE-OP LOW 15M;586663;565;401;0;0;0;0;565;0;32.0;RIO DX GROUP
YE1BON;YB;2021;SINGLE-OP HIGH ALL;585810;640;345;2;11;141;42;442;2;24.5;NO CLUB
LU9MBY;LU;2021;SINGLE-OP HIGH 20M (C);585310;641;374;0;0;0;641;0;0;19.6;LU1MA
RW6AEW;UA6;2021;SINGLE-OP LOW ALL;581976;933;472;0;17;206;628;81;1;24.4;NO CLUB
DG9SEH;DL;2021;SINGLE-OP HIGH ALL;581679;603;441;29;106;138;245;83;2;20.6;NO CLUB
VE3TW;VE3;2021;SINGLE-OP HIGH ALL (T);579490;514;347;7;79;160;215;53;0;25.3;CONTEST CLUB ONTARIO
ZP5FIA;ZP;2021;SINGLE-OP HIGH 20M;576449;649;353;0;0;0;649;0;0;17.9;RADIO CLUB PARAGUAYO
YO4DG;YO;2021;SINGLE-OP LOW ALL;574600;821;442;0;144;265;383;29;0;30.8;YO4KCA
S53MM;S5;2021;SINGLE-OP HIGH 15M;573750;628;375;0;0;0;0;628;0;23.7;BELOKRANJEC CONTEST CLUB
W2MKM;W2;2021;SINGLE-OP HIGH ALL;573566;524;371;0;0;265;233;15;11;5.5;FRANKFORD RADIO CLUB
DL4DXF;DL;2021;SINGLE-OP HIGH ALL;572356;658;443;0;130;221;259;48;0;25.6;BAVARIAN CONTEST CLUB
DX1MK;DU;2021;MULTI-MULTI;571113;772;267;0;0;264;134;243;131;31.0;MAKILING AMATEUR RADIO SOCIETY
N7WY;W0;2021;SINGLE-OP HIGH ALL (C);569772;617;399;0;0;199;302;116;0;14.8;KANSAS CITY CONTEST CLUB
YP3A;YO;2021;SINGLE-OP LOW 20M;569496;877;488;0;0;0;877;0;0;32.6;NATIONAL CHILDREN'S PALACE
HL2WA;HL;2021;SINGLE-OP HIGH ALL;568824;663;346;0;3;232;246;171;11;30.6;KOREA DX GROUP
DF2AJ;DL;2021;SINGLE-OP LOW ALL (T);568812;585;428;10;144;172;173;81;5;20.0;RHEIN RUHR DX ASSOCIATION
PY2KC;PY;2021;SINGLE-OP LOW ALL;564420;580;409;0;3;13;141;382;41;27.1;ARAUCARIA DX GROUP
NX1P;W7;2021;SINGLE-OP HIGH ALL (C);564332;754;386;4;84;133;496;37;0;16.0;NO CLUB
UX1VT;UR;2021;SINGLE-OP LOW 40M (T);562238;619;394;0;0;619;0;0;0;15.8;UKRAINIAN CONTEST CLUB
VE3OTL;VE3;2021;SINGLE-OP LOW ALL (T);560625;516;345;14;64;130;259;48;1;24.7;NO CLUB
SO7E;SP;2021;MULTI-SINGLE LOW;560598;770;401;132;323;212;94;9;0;23.8;NO CLUB
WA0MHJ;W0;2021;SINGLE-OP HIGH ALL;559835;716;415;0;19;223;460;14;0;12.2;MINNESOTA WIRELESS ASSN
OM4M;OM;2021;SINGLE-OP HIGH ALL (T);559284;686;418;35;228;200;196;26;1;23.4;NO CLUB
EW8DX;EU;2021;SINGLE-OP HIGH ALL (C);558728;733;422;15;164;218;292;44;0;23.6;BELARUS CONTEST CLUB
4U1GSC;I;2021;SINGLE-OP HIGH ALL;557529;704;417;0;127;340;230;7;0;11.3;NO CLUB
YT5DM;YT;2021;SINGLE-OP HIGH ALL;557032;577;406;0;282;178;66;51;0;8.7;RADIO KLUB TIMOK YU1ACR
OL3R;OK;2021;SINGLE-OP HIGH 20M;556311;673;449;0;0;0;673;0;0;24.8;CZECH CONTEST CLUB
YB2MM;YB;2021;SINGLE-OP HIGH ALL;553860;675;340;0;3;200;238;231;3;29.5;YB LAND DX CLUB
JA6GCE;JA6;2021;SINGLE-OP LOW 20M;553839;563;429;0;0;0;563;0;0;33.8;NO CLUB
MM1E;GM;2021;SINGLE-OP HIGH ALL (C);552573;746;441;11;134;123;430;48;0;24.0;GMDX GROUP
HG1S;HA;2021;SINGLE-OP HIGH 15M;552124;583;388;0;0;0;0;583;0;27.5;NO CLUB
YR2X;YO;2021;SINGLE-OP LOW ALL;552024;636;408;0;68;186;317;65;0;26.7;ADMIRA ARAD
PA6AA;PA;2021;SINGLE-OP HIGH ALL;549952;624;416;14;102;144;251;112;1;19.1;NO CLUB
RD0A;UA0;2021;SINGLE-OP HIGH 15M;549445;547;395;0;0;0;0;547;0;15.2;CENTRAL SIBERIA DX CLUB
JH1EAQ;JA1;2021;SINGLE-OP LOW ALL;548114;585;329;0;44;153;209;148;31;32.5;JSFC
F4HZJ;F;2021;SINGLE-OP HIGH ALL;548051;670;413;0;263;237;132;38;0;21.4;NO CLUB
AZ7H;LU;2021;SINGLE-OP HIGH 20M;547820;623;364;0;0;0;623;0;0;23.3;LU CONTEST GROUP
SQ7BFC;SP;2021;SINGLE-OP HIGH ALL;547722;614;441;29;135;138;245;66;1;34.7;NO CLUB
OS8A;ON;2021;SINGLE-OP HIGH 80M;544188;678;404;0;678;0;0;0;0;9.9;UBA TWS
KC5DI;W5;2021;SINGLE-OP HIGH ALL (T);543998;923;427;0;17;182;640;78;6;25.9;NO CLUB
YB2HAF;YB;2021;SINGLE-OP HIGH ALL;543527;644;367;0;4;158;107;374;1;32.0;YB LAND DX CLUB
RA9SDT;UA9;2021;SINGLE-OP HIGH 20M;539805;541;371;0;0;0;541;0;0;29.5;NO CLUB
G0CNN;G;2021;SINGLE-OP HIGH ALL (C);539325;721;423;58;323;107;215;18;0;23.7;STOCKTON & DISTRICT AMATEUR RADIO GROUP
IK4RQJ;I;2021;SINGLE-OP LOW ALL (T);538598;567;394;0;73;102;227;102;63;32.2;ITALIAN CONTEST CLUB
VE3NE;VE3;2021;SINGLE-OP HIGH ALL;538047;487;313;0;122;194;124;47;0;17.1;CONTEST CLUB ONTARIO
N7ZUF;W7;2021;SINGLE-OP HIGH ALL;536916;690;404;4;37;258;390;1;0;32.0;IDAHO DX ASSOCIATION
OM1AVL;OM;2021;SINGLE-OP HIGH ALL;536552;574;376;0;122;206;154;90;2;25.6;OM3KFF
N6ZFO;W6;2021;SINGLE-OP HIGH ALL (T);535659;802;393;0;13;267;422;100;0;24.8;NORTHERN CALIFORNIA CONTEST CLUB
N1RM;W4;2021;SINGLE-OP HIGH ALL (C);534936;630;372;0;47;249;233;71;30;15.4;POTOMAC VALLEY RADIO CLUB
WB0TEV;W5;2021;SINGLE-OP HIGH 40M;534664;796;388;0;0;796;0;0;0;19.6;DFW CONTEST GROUP
LY2MM;LY;2021;SINGLE-OP HIGH ALL (C);534072;667;408;94;188;88;234;63;0;23.9;VYTAUTAS MAGNUS UNIVERSITY RADIO CLUB
WK9U;W9;2021;SINGLE-OP LOW ALL;533975;577;403;0;8;134;342;87;6;26.6;NO CLUB
LW5HR;LU;2021;SINGLE-OP HIGH ALL (T);533715;534;357;0;0;76;262;186;10;14.9;LU CONTEST GROUP
DK7A;DL;2021;SINGLE-OP HIGH ALL;529335;570;405;1;271;70;228;0;0;8.3;BAVARIAN CONTEST CLUB
OG2X;OH;2021;SINGLE-OP HIGH 20M (C);528836;935;476;0;0;0;935;0;0;20.6;NO CLUB
JA2XCR;JA2;2021;SINGLE-OP HIGH ALL;528212;501;332;0;0;133;232;115;21;28.4;NO CLUB
OL4W;OK;2021;SINGLE-OP LOW 80M (C);528066;719;381;0;719;0;0;0;0;22.5;OK QRP KLUB
YO9RIJ;YO;2021;SINGLE-OP HIGH 40M (T);527714;627;374;0;0;627;0;0;0;26.0;ARR
A41NN;A4;2021;SINGLE-OP LOW 40M;527240;346;269;0;0;346;0;0;0;4.6;BK CONTEST TEAM
JW2T;JW;2021;SINGLE-OP HIGH ALL;525389;614;431;0;0;188;426;0;0;34.7;LA2T TRONDHEIMSGRUPPEN AV NRRL
OM3GI;OM;2021;SINGLE-OP HIGH ALL;525184;589;373;0;0;129;415;45;0;9.7;NO CLUB
G6AD;G;2021;SINGLE-OP HIGH ALL;523652;601;412;0;150;165;203;83;0;30.5;LEICESTERSHIRE FOXES CONTEST GROUP
RM7C;UA6;2021;SINGLE-OP LOW ALL (T);523085;826;449;1;15;176;499;135;0;28.8;RUSSIAN CW CLUB
F4HRU;F;2021;SINGLE-OP HIGH ALL;521094;646;399;0;240;237;135;34;0;18.7;NO CLUB
TA9J;TA;2021;SINGLE-OP LOW ALL;517428;504;324;13;13;67;92;319;0;19.1;NO CLUB
TM4B;F;2021;SINGLE-OP HIGH 40M;516660;623;395;0;0;623;0;0;0;21.4;NO CLUB
IZ1PNT;I;2021;SINGLE-OP LOW 20M;516325;691;475;0;0;0;691;0;0;32.0;NO CLUB
SP9GFI;SP;2021;SINGLE-OP LOW ALL (T);515394;620;411;63;259;156;115;26;1;20.6;NO CLUB
FY5KE;FY;2021;SINGLE-OP LOW 15M;514895;539;335;0;0;0;0;539;0;7.0;NO CLUB
VA3WW;VE3;2021;SINGLE-OP HIGH ALL;514080;502;315;1;162;141;180;18;0;20.3;NO CLUB
W3ICM;W3;2021;SINGLE-OP HIGH ALL;513022;693;398;0;0;122;458;113;0;22.3;POTOMAC VALLEY RADIO CLUB
IX1HPN;I;2021;SINGLE-OP HIGH ALL (R);511632;683;408;0;63;505;112;3;0;24.8;NO CLUB
SP8ALT;SP;2021;SINGLE-OP LOW ALL (R);511430;602;398;0;0;257;234;108;3;31.8;NO CLUB
DL5GA;DL;2021;SINGLE-OP LOW 40M (T);511428;636;391;0;0;636;0;0;0;27.9;NO CLUB
RU9I;UA9;2021;SINGLE-OP LOW 20M;510720;518;399;0;0;0;518;0;0;17.0;NO CLUB
CE7VPQ;CE;2021;SINGLE-OP HIGH ALL;509251;656;313;0;0;91;130;150;285;16.5;NO CLUB
KI6QDH;W7;2021;SINGLE-OP HIGH ALL (T);508869;704;401;0;0;235;414;55;0;25.9;GRAND MESA CONTESTERS OF COLORADO
PA8KW;PA;2021;SINGLE-OP LOW ALL;508776;635;408;0;178;207;222;28;0;29.1;NO CLUB
KT4Q;W4;2021;SINGLE-OP HIGH ALL;508320;717;360;0;177;292;232;14;2;17.4;SOUTH EAST CONTEST CLUB
RT9S;UA9;2021;SINGLE-OP LOW ALL (T);508305;483;309;0;33;85;90;275;0;9.7;NO CLUB
YO4NF;YO;2021;SINGLE-OP LOW ALL (T);507048;721;444;0;107;230;346;38;0;27.8;RADIOCLUBUL RADU BRATU
LR3D;LU;2021;MULTI-SINGLE HIGH;506620;525;347;0;0;162;48;192;123;21.3;NO CLUB
SK0QO;SM;2021;MULTI-SINGLE HIGH;506400;575;422;11;119;236;169;40;0;31.5;SK0QO SODERTORNS RADIOAMATORER
